user_id,gender,first,last,electronics,nonelectronics,total,quantity,home,sports,clothes,health,books,digital,toys,subscribe,city
38544,F,25,25,15,88,103,1,1,0,0,0,0,0,0,no,Birmingham
38545,F,9,9,15,153,168,1,0,0,1,0,0,0,0,no,London
38546,F,13,13,15,167,182,1,0,0,1,0,0,0,0,no,London
38547,M,35,35,15,96,111,1,0,0,1,0,0,0,0,no,Glasgow
38548,M,11,11,15,9,24,1,0,0,0,0,0,0,1,no,Manchester
38549,F,15,15,15,133,148,1,1,0,0,0,0,0,0,no,London
38550,M,29,27,28,189,217,2,0,0,1,0,0,1,0,no,London
38551,M,21,15,28,60,88,2,0,0,0,0,0,2,0,yes,London
38552,M,23,9,62,131,193,5,0,0,2,1,1,0,1,no,Birmingham
38553,F,67,11,111,77,188,10,2,1,3,1,1,0,2,no,Birmingham
38554,F,39,13,97,83,180,8,1,0,1,2,1,1,2,no,Liverpool
38555,F,53,15,90,268,358,7,0,1,0,0,2,2,2,yes,London
38556,F,13,7,29,125,154,2,0,1,0,0,0,0,1,no,Birmingham
38557,F,15,15,15,103,118,1,0,0,0,1,0,0,0,no,Glasgow
38558,M,41,13,77,288,365,6,0,0,2,1,0,1,2,no,Birmingham
38559,F,7,7,15,113,128,1,0,0,0,0,0,0,1,no,Birmingham
38560,F,65,7,132,73,205,11,0,3,3,0,0,3,2,yes,Liverpool
38561,M,45,29,57,161,218,5,1,1,1,1,1,0,0,no,Glasgow
38562,F,9,9,15,119,134,1,0,0,0,0,0,0,1,no,London
38563,F,11,11,15,239,254,1,1,0,0,0,0,0,0,no,Liverpool
38564,F,13,13,15,190,205,1,0,0,1,0,0,0,0,no,London
38565,F,13,13,15,89,104,1,1,0,0,0,0,0,0,no,London
38566,M,9,7,27,178,205,2,0,0,1,0,1,0,0,no,Birmingham
38567,F,13,11,27,61,88,2,0,0,1,0,1,0,0,no,Birmingham
38568,F,17,17,15,233,248,1,0,0,1,0,0,0,0,no,Glasgow
38569,F,47,1,107,194,301,9,0,0,4,1,1,3,0,yes,Liverpool
38570,F,23,15,25,20,45,2,1,0,1,0,0,0,0,no,London
38571,F,27,1,135,232,367,12,2,1,3,1,2,2,1,no,London
38572,M,19,15,23,112,135,2,2,0,0,0,0,0,0,no,London
38573,M,85,21,138,153,291,12,2,1,3,2,0,1,3,no,London
38574,F,21,13,29,259,288,2,0,0,1,0,0,0,1,no,Bristol
38575,F,31,25,28,212,240,2,1,0,0,0,0,1,0,no,London
38576,F,19,19,15,288,303,1,1,0,0,0,0,0,0,no,London
38577,F,11,7,25,80,105,2,1,0,1,0,0,0,0,no,Bristol
38578,M,5,5,15,133,148,1,0,0,0,0,0,0,1,no,London
38579,F,17,9,28,73,101,2,0,0,0,0,1,1,0,no,London
38580,F,51,35,74,319,393,7,3,1,1,1,0,1,0,no,Manchester
38581,F,19,11,29,217,246,2,1,0,0,0,0,0,1,no,London
38582,F,23,15,26,178,204,2,0,0,1,1,0,0,0,no,London
38583,F,29,19,40,118,158,3,0,0,0,2,0,0,1,no,London
38584,F,29,21,25,166,191,2,1,0,1,0,0,0,0,no,London
38585,F,71,27,100,110,210,9,2,0,4,0,1,1,1,no,sheffield
38586,M,23,11,41,141,182,3,1,0,0,0,1,0,1,no,Glasgow
38587,M,59,11,137,339,476,12,1,1,5,0,1,3,1,yes,Glasgow
38588,F,77,21,141,55,196,12,1,1,3,0,2,4,1,yes,London
38589,F,5,5,15,257,272,1,1,0,0,0,0,0,0,yes,Glasgow
38590,F,1,1,15,71,86,1,0,0,1,0,0,0,0,no,Glasgow
38591,M,27,1,72,251,323,6,1,1,1,1,0,1,1,yes,London
38592,M,21,11,50,266,316,4,1,0,3,0,0,0,0,no,sheffield
38593,M,21,1,63,180,243,6,1,2,2,1,0,0,0,no,Birmingham
38594,F,17,15,25,27,52,2,0,1,1,0,0,0,0,no,sheffield
38595,F,11,9,27,219,246,2,0,0,1,0,1,0,0,no,Liverpool
38596,M,15,13,25,213,238,2,0,0,2,0,0,0,0,no,Glasgow
38597,F,35,31,25,296,321,2,1,0,1,0,0,0,0,no,London
38598,F,17,7,35,177,212,3,0,0,3,0,0,0,0,no,Glasgow
38599,F,7,7,15,227,242,1,0,0,1,0,0,0,0,yes,sheffield
38600,M,21,3,44,159,203,4,2,0,1,1,0,0,0,no,Birmingham
38601,M,25,11,49,254,303,4,0,0,1,1,0,2,0,no,London
38602,M,13,11,26,82,108,2,0,0,0,2,0,0,0,no,London
38603,M,11,9,28,266,294,2,0,0,0,0,1,1,0,no,Birmingham
38604,M,35,13,110,166,276,10,3,1,3,2,0,1,0,no,Birmingham
38605,F,15,7,27,261,288,2,1,0,0,0,1,0,0,no,London
38606,F,19,11,26,216,242,2,0,0,0,2,0,0,0,no,Birmingham
38607,M,23,13,48,203,251,4,2,0,0,1,0,0,1,no,London
38608,F,15,11,28,146,174,2,1,0,0,0,0,1,0,no,London
38609,F,15,15,15,256,271,1,0,0,1,0,0,0,0,no,London
38610,F,37,29,29,257,286,2,1,0,0,0,0,0,1,no,London
38611,M,3,1,29,241,270,2,0,0,0,0,0,1,1,yes,London
38612,M,23,5,45,104,149,4,0,1,2,1,0,0,0,no,sheffield
38613,F,9,9,15,121,136,1,1,0,0,0,0,0,0,yes,London
38614,F,31,9,82,43,125,7,1,1,0,1,1,1,2,no,London
38615,F,3,3,15,253,268,1,0,0,0,0,0,0,1,no,London
38616,M,21,13,49,234,283,4,0,0,1,1,1,1,0,no,London
38617,M,37,29,35,47,82,3,2,0,0,0,1,0,0,no,London
38618,F,9,9,15,149,164,1,0,1,0,0,0,0,0,no,Bristol
38619,M,29,1,129,53,182,12,3,1,5,2,0,0,1,no,London
38620,F,15,15,15,203,218,1,0,0,0,0,0,1,0,no,Liverpool
38621,F,23,15,28,202,230,2,0,1,0,0,0,1,0,no,sheffield
38622,F,35,29,28,72,100,2,0,1,0,0,0,1,0,no,London
38623,M,15,9,27,30,57,2,1,0,0,0,1,0,0,no,Birmingham
38624,F,15,15,15,43,58,1,1,0,0,0,0,0,0,no,London
38625,F,5,1,29,88,117,2,0,0,0,0,0,1,1,no,Birmingham
38626,F,23,23,15,23,38,1,0,0,0,1,0,0,0,no,Liverpool
38627,F,39,9,103,231,334,9,1,1,2,1,1,0,3,no,Manchester
38628,F,3,3,15,188,203,1,0,0,0,1,0,0,0,no,London
38629,F,3,3,15,210,225,1,1,0,0,0,0,0,0,no,London
38630,F,7,7,15,270,285,1,0,0,1,0,0,0,0,no,London
38631,F,13,9,29,23,52,2,0,0,0,1,0,0,1,no,London
38632,M,17,11,26,281,307,2,1,0,0,1,0,0,0,no,London
38633,M,23,23,15,102,117,1,0,0,0,1,0,0,0,no,Bristol
38634,M,7,1,27,112,139,2,1,0,0,0,1,0,0,yes,Glasgow
38635,F,27,27,15,91,106,1,0,0,0,1,0,0,0,no,London
38636,F,1,1,15,42,57,1,0,0,0,0,0,1,0,no,London
38637,F,11,11,15,229,244,1,0,1,0,0,0,0,0,no,London
38638,F,33,33,15,86,101,1,1,0,0,0,0,0,0,no,London
38639,F,43,9,88,86,174,8,2,2,0,2,1,1,0,no,London
38640,F,15,15,15,24,39,1,0,1,0,0,0,0,0,no,London
38641,F,3,3,15,256,271,1,0,0,1,0,0,0,0,no,Manchester
38642,M,17,11,28,267,295,2,1,0,0,0,0,1,0,yes,London
38643,F,5,5,15,239,254,1,0,0,0,1,0,0,0,no,London
38644,M,37,15,65,317,382,6,1,3,1,0,0,0,1,no,Birmingham
38645,F,13,13,15,253,268,1,0,0,0,0,0,0,1,no,London
38646,M,77,27,125,214,339,11,0,2,5,0,2,0,2,no,London
38647,F,9,9,15,91,106,1,0,0,0,1,0,0,0,no,Manchester
38648,F,9,7,25,154,179,2,1,0,1,0,0,0,0,no,sheffield
38649,M,21,21,15,39,54,1,0,0,1,0,0,0,0,no,Birmingham
38650,F,37,13,55,128,183,5,4,1,0,0,0,0,0,no,London
38651,F,9,9,15,269,284,1,0,0,0,0,0,1,0,no,London
38652,M,21,21,15,154,169,1,0,0,0,1,0,0,0,no,London
38653,F,59,11,108,283,391,9,4,0,0,2,1,0,2,no,London
38654,M,33,29,26,228,254,2,1,0,0,1,0,0,0,no,London
38655,F,1,1,15,15,30,1,0,0,0,1,0,0,0,yes,Glasgow
38656,F,11,11,15,201,216,1,1,0,0,0,0,0,0,no,London
38657,M,43,1,139,252,391,12,4,1,1,2,2,0,2,no,Birmingham
38658,F,51,9,100,136,236,8,0,0,1,3,0,3,1,no,Liverpool
38659,F,19,13,26,5,31,2,0,0,1,1,0,0,0,no,London
38660,F,7,7,15,225,240,1,0,0,0,0,1,0,0,no,London
38661,F,17,11,25,295,320,2,0,1,1,0,0,0,0,no,London
38662,M,45,11,71,268,339,6,0,0,2,2,2,0,0,no,London
38663,F,31,31,15,24,39,1,1,0,0,0,0,0,0,no,Glasgow
38664,M,53,15,129,282,411,11,1,0,4,3,0,0,3,no,London
38665,M,19,13,28,301,329,2,0,0,0,1,0,1,0,no,Birmingham
38666,F,7,1,28,113,141,2,0,0,1,0,0,1,0,no,London
38667,F,9,7,27,95,122,2,0,0,1,0,1,0,0,no,London
38668,F,23,19,27,186,213,2,1,0,0,0,1,0,0,no,Liverpool
38669,F,33,9,51,270,321,5,2,0,3,0,0,0,0,no,London
38670,M,23,23,15,73,88,1,1,0,0,0,0,0,0,no,London
38671,F,7,7,15,48,63,1,0,0,0,0,0,0,1,no,Birmingham
38672,F,29,29,15,111,126,1,0,0,0,1,0,0,0,no,London
38673,F,9,9,15,3,18,1,0,1,0,0,0,0,0,no,London
38674,F,5,5,15,170,185,1,0,0,0,0,0,0,1,no,London
38675,F,61,15,113,162,275,10,6,0,2,1,0,1,0,no,London
38676,F,3,3,15,200,215,1,0,0,0,0,0,0,1,no,Birmingham
38677,M,63,9,108,233,341,10,2,2,3,1,0,0,2,no,London
38678,F,35,29,28,207,235,2,1,0,0,0,0,1,0,no,Bristol
38679,F,15,15,15,117,132,1,1,0,0,0,0,0,0,no,Manchester
38680,F,19,15,24,16,40,2,1,1,0,0,0,0,0,no,Birmingham
38681,F,63,17,104,155,259,9,2,0,3,0,1,1,2,no,London
38682,M,29,1,62,221,283,5,2,0,0,1,0,0,2,no,London
38683,F,37,31,25,95,120,2,1,0,1,0,0,0,0,no,Birmingham
38684,F,3,3,15,2,17,1,0,1,0,0,0,0,0,no,London
38685,F,3,3,15,24,39,1,0,0,1,0,0,0,0,no,Birmingham
38686,M,75,13,123,85,208,11,4,1,3,1,0,1,1,no,Birmingham
38687,M,35,23,39,305,344,3,0,0,1,0,0,0,2,no,London
38688,F,9,9,15,203,218,1,0,0,0,0,1,0,0,no,Glasgow
38689,M,43,13,67,137,204,6,1,1,1,1,0,0,2,yes,Birmingham
38690,F,11,11,15,15,30,1,0,1,0,0,0,0,0,no,Manchester
38691,F,37,31,29,207,236,2,0,0,0,1,0,0,1,no,London
38692,M,7,7,15,54,69,1,0,0,0,0,0,1,0,no,Birmingham
38693,F,55,17,105,277,382,10,4,0,3,1,1,1,0,no,Birmingham
38694,F,35,15,88,240,328,7,0,0,1,2,2,0,2,no,sheffield
38695,F,17,1,76,160,236,7,1,1,2,2,1,0,0,no,Birmingham
38696,F,7,7,15,1,16,1,1,0,0,0,0,0,0,no,Birmingham
38697,F,19,19,15,9,24,1,0,0,0,0,0,0,1,no,London
38698,M,21,1,58,24,82,4,0,0,0,1,0,0,3,no,sheffield
38699,F,9,9,15,215,230,1,0,0,1,0,0,0,0,no,sheffield
38700,F,65,9,127,223,350,11,2,1,4,1,0,3,0,no,Birmingham
38701,M,41,11,109,136,245,10,2,1,3,2,0,1,1,no,London
38702,M,37,33,23,28,51,2,2,0,0,0,0,0,0,no,Birmingham
38703,F,1,1,15,97,112,1,0,0,0,0,0,0,1,no,London
38704,M,51,17,94,245,339,8,1,0,3,1,0,2,1,no,London
38705,F,7,1,25,177,202,2,0,0,2,0,0,0,0,no,Liverpool
38706,F,9,5,28,149,177,2,0,1,0,0,0,1,0,no,London
38707,M,91,23,136,49,185,12,3,1,2,2,0,2,2,no,London
38708,M,59,11,136,286,422,12,2,1,2,2,0,2,3,no,sheffield
38709,F,7,7,15,101,116,1,1,0,0,0,0,0,0,no,London
38710,M,17,13,26,124,150,2,1,0,0,1,0,0,0,yes,London
38711,F,59,33,145,76,221,12,4,1,3,0,0,1,3,no,London
38712,M,15,15,15,3,18,1,0,0,0,0,0,0,1,no,Birmingham
38713,F,21,19,29,101,130,2,0,0,0,0,0,0,2,no,Liverpool
38714,F,21,13,27,195,222,2,0,0,1,0,1,0,0,no,London
38715,F,13,13,15,36,51,1,0,0,1,0,0,0,0,no,London
38716,M,29,13,34,118,152,3,0,1,2,0,0,0,0,yes,London
38717,F,77,29,131,57,188,12,3,2,3,0,1,2,1,no,London
38718,F,13,13,15,24,39,1,0,0,1,0,0,0,0,no,London
38719,M,9,9,15,212,227,1,0,0,0,0,0,1,0,no,London
38720,F,23,15,28,152,180,2,0,0,1,0,0,1,0,no,Manchester
38721,F,33,13,91,77,168,8,1,2,1,2,0,1,1,no,London
38722,M,5,1,29,90,119,2,0,1,0,0,0,0,1,yes,London
38723,F,33,33,15,200,215,1,0,0,0,0,0,0,1,no,Birmingham
38724,M,51,27,69,182,251,6,2,0,1,1,1,1,0,yes,London
38725,F,25,25,15,165,180,1,0,0,1,0,0,0,0,no,London
38726,M,9,3,42,9,51,3,0,0,1,0,0,1,1,no,London
38727,F,29,15,41,53,94,4,2,2,0,0,0,0,0,no,London
38728,F,7,7,15,144,159,1,1,0,0,0,0,0,0,no,Liverpool
38729,F,37,33,25,199,224,2,0,1,1,0,0,0,0,no,London
38730,M,17,9,25,75,100,2,1,0,1,0,0,0,0,no,sheffield
38731,F,31,9,99,294,393,9,4,0,2,0,1,0,2,no,London
38732,M,33,11,71,198,269,6,1,0,2,1,0,1,1,no,London
38733,F,19,19,15,270,285,1,0,0,0,0,1,0,0,no,London
38734,M,67,33,117,203,320,10,2,0,1,2,0,3,2,no,London
38735,M,55,13,116,257,373,11,3,1,3,2,2,0,0,no,London
38736,F,1,1,15,231,246,1,0,0,1,0,0,0,0,no,London
38737,F,1,1,15,92,107,1,0,0,0,0,1,0,0,no,London
38738,F,11,11,15,233,248,1,0,0,0,0,0,0,1,no,Birmingham
38739,F,7,1,23,167,190,2,2,0,0,0,0,0,0,no,London
38740,F,15,15,15,49,64,1,0,1,0,0,0,0,0,no,London
38741,F,29,21,29,159,188,2,0,0,0,0,1,0,1,no,Glasgow
38742,M,29,7,45,287,332,4,1,1,0,0,0,1,1,yes,London
38743,F,19,5,33,49,82,3,1,1,1,0,0,0,0,no,London
38744,F,21,15,23,105,128,2,2,0,0,0,0,0,0,no,London
38745,F,11,9,29,249,278,2,1,0,0,0,0,0,1,no,Birmingham
38746,F,1,1,15,105,120,1,1,0,0,0,0,0,0,yes,Glasgow
38747,F,23,23,15,13,28,1,0,0,0,0,0,1,0,no,London
38748,M,9,9,15,61,76,1,0,0,0,1,0,0,0,no,sheffield
38749,F,33,13,70,223,293,6,2,0,2,0,0,1,1,no,Liverpool
38750,F,17,3,51,224,275,5,2,2,1,0,0,0,0,no,London
38751,F,15,15,15,71,86,1,0,0,1,0,0,0,0,no,London
38752,F,13,5,27,177,204,2,0,1,0,0,1,0,0,no,London
38753,F,13,13,15,56,71,1,0,1,0,0,0,0,0,no,Birmingham
38754,F,33,7,82,268,350,7,1,0,1,2,2,0,1,no,sheffield
38755,M,21,15,28,128,156,2,0,0,1,0,0,1,0,no,Bristol
38756,M,59,9,113,241,354,10,1,2,2,0,2,0,3,no,London
38757,M,23,17,28,167,195,2,1,0,0,0,0,1,0,no,Glasgow
38758,M,53,11,124,26,150,10,0,1,4,1,1,0,3,yes,London
38759,F,7,7,15,133,148,1,1,0,0,0,0,0,0,no,London
38760,F,29,29,15,268,283,1,0,0,0,0,0,0,1,no,London
38761,F,33,13,95,246,341,8,2,0,2,1,0,1,2,no,London
38762,F,11,5,29,180,209,2,0,0,0,1,0,0,1,no,Liverpool
38763,F,37,33,27,187,214,2,0,1,0,0,1,0,0,no,London
38764,F,13,7,26,33,59,2,1,0,0,1,0,0,0,no,Glasgow
38765,M,35,9,59,137,196,5,2,1,0,0,0,1,1,no,London
38766,F,13,13,15,165,180,1,0,0,1,0,0,0,0,no,London
38767,F,29,7,121,317,438,10,4,0,2,0,1,0,3,no,Birmingham
38768,F,15,15,15,206,221,1,0,1,0,0,0,0,0,no,Glasgow
38769,M,3,3,15,128,143,1,0,0,0,1,0,0,0,no,Manchester
38770,F,41,11,112,317,429,10,4,1,1,1,0,0,3,no,Glasgow
38771,F,33,33,15,174,189,1,0,1,0,0,0,0,0,no,London
38772,M,47,21,140,271,411,12,3,2,0,2,0,3,2,yes,London
38773,F,19,19,15,257,272,1,0,0,0,0,0,0,1,no,Birmingham
38774,F,31,9,48,169,217,4,0,0,3,0,0,1,0,no,London
38775,F,7,7,15,183,198,1,0,0,0,0,1,0,0,no,sheffield
38776,M,21,9,66,272,338,5,0,0,0,1,0,3,1,yes,London
38777,F,51,25,79,153,232,7,2,0,2,0,0,0,3,no,Birmingham
38778,M,7,3,28,96,124,2,0,0,0,1,0,1,0,no,London
38779,F,7,7,15,166,181,1,1,0,0,0,0,0,0,no,London
38780,F,25,3,52,275,327,5,1,2,2,0,0,0,0,no,Birmingham
38781,F,15,11,25,199,224,2,0,1,1,0,0,0,0,no,London
38782,F,13,13,15,228,243,1,0,1,0,0,0,0,0,no,London
38783,F,35,29,25,58,83,2,0,0,2,0,0,0,0,no,Birmingham
38784,F,17,13,25,57,82,2,0,1,1,0,0,0,0,no,Birmingham
38785,M,69,27,112,105,217,10,2,1,2,0,3,0,2,no,Birmingham
38786,M,9,5,24,275,299,2,1,1,0,0,0,0,0,yes,Birmingham
38787,F,5,5,15,25,40,1,0,0,0,0,0,1,0,no,Birmingham
38788,M,57,17,98,192,290,8,0,0,2,3,0,1,2,no,Manchester
38789,F,13,13,15,161,176,1,0,0,1,0,0,0,0,no,Glasgow
38790,F,35,11,123,119,242,11,2,2,4,0,1,1,1,no,Birmingham
38791,M,55,9,103,110,213,9,2,0,1,3,0,2,1,no,Birmingham
38792,F,13,13,15,2,17,1,0,0,0,0,0,0,1,no,London
38793,F,15,9,26,263,289,2,0,0,1,1,0,0,0,no,Glasgow
38794,F,11,11,15,36,51,1,1,0,0,0,0,0,0,no,London
38795,F,19,11,23,169,192,2,2,0,0,0,0,0,0,no,London
38796,F,37,31,25,121,146,2,0,0,2,0,0,0,0,no,Bristol
38797,F,39,9,94,73,167,8,1,0,3,1,1,0,2,no,London
38798,F,17,9,28,196,224,2,1,0,0,0,0,1,0,no,London
38799,F,9,1,26,145,171,2,1,0,0,1,0,0,0,no,London
38800,F,31,31,15,122,137,1,1,0,0,0,0,0,0,no,London
38801,F,11,11,15,251,266,1,0,0,1,0,0,0,0,no,London
38802,F,63,13,129,99,228,12,1,4,4,0,1,1,1,no,London
38803,F,41,35,28,13,41,2,0,0,1,0,0,1,0,no,Manchester
38804,M,23,1,44,142,186,4,2,0,1,1,0,0,0,no,sheffield
38805,F,27,19,29,73,102,2,0,0,1,0,0,0,1,no,Bristol
38806,F,41,33,25,206,231,2,0,0,2,0,0,0,0,no,Bristol
38807,F,15,15,15,244,259,1,0,0,1,0,0,0,0,no,sheffield
38808,F,7,5,29,228,257,2,0,0,1,0,0,0,1,no,Glasgow
38809,M,41,23,85,252,337,8,2,1,3,1,0,0,1,no,London
38810,F,35,25,42,255,297,4,1,1,2,0,0,0,0,no,London
38811,M,57,7,135,337,472,12,4,0,4,1,1,0,2,no,London
38812,F,5,5,15,138,153,1,1,0,0,0,0,0,0,no,London
38813,F,17,5,49,156,205,4,1,0,0,0,1,0,2,no,London
38814,M,49,9,125,337,462,12,2,2,3,4,0,1,0,no,London
38815,M,19,9,44,150,194,4,1,0,2,1,0,0,0,no,Glasgow
38816,M,5,1,28,130,158,2,1,0,0,0,0,1,0,no,London
38817,F,25,15,56,80,136,5,1,1,2,0,0,0,1,no,Glasgow
38818,F,5,5,15,119,134,1,0,0,1,0,0,0,0,no,Birmingham
38819,F,9,5,28,52,80,2,1,0,0,0,0,1,0,no,London
38820,F,25,19,28,193,221,2,0,0,1,0,0,1,0,no,Birmingham
38821,F,73,7,136,267,403,12,5,0,5,0,0,1,1,no,London
38822,F,15,15,15,135,150,1,0,0,1,0,0,0,0,no,Bristol
38823,F,35,17,51,172,223,5,2,2,1,0,0,0,0,no,London
38824,F,15,15,15,162,177,1,0,1,0,0,0,0,0,no,London
38825,F,13,5,28,187,215,2,0,0,0,0,1,1,0,no,London
38826,F,11,11,15,4,19,1,1,0,0,0,0,0,0,no,sheffield
38827,F,17,15,27,283,310,2,1,0,0,0,1,0,0,no,London
38828,M,75,11,135,233,368,11,1,0,4,1,1,2,2,yes,Birmingham
38829,F,27,27,15,191,206,1,1,0,0,0,0,0,0,no,London
38830,F,27,13,80,269,349,7,3,1,0,0,0,2,1,no,sheffield
38831,F,7,3,25,216,241,2,0,0,2,0,0,0,0,no,Manchester
38832,F,13,13,15,75,90,1,1,0,0,0,0,0,0,no,London
38833,F,17,11,29,74,103,2,0,0,0,1,0,0,1,no,Birmingham
38834,F,15,15,15,23,38,1,0,0,1,0,0,0,0,no,Birmingham
38835,F,13,9,28,145,173,2,0,0,1,0,0,1,0,no,London
38836,M,7,3,26,114,140,2,0,0,1,1,0,0,0,no,London
38837,M,73,25,137,179,316,12,7,0,2,0,0,2,1,no,London
38838,M,17,11,23,256,279,2,2,0,0,0,0,0,0,no,London
38839,F,13,13,15,155,170,1,0,1,0,0,0,0,0,no,London
38840,F,55,15,127,165,292,11,4,1,2,0,2,0,2,no,London
38841,M,15,7,28,225,253,2,0,0,0,1,0,1,0,no,Birmingham
38842,F,59,13,116,141,257,10,2,0,3,0,2,1,2,yes,London
38843,M,13,11,29,172,201,2,0,0,1,0,0,0,1,no,sheffield
38844,M,9,9,15,32,47,1,0,0,0,1,0,0,0,no,London
38845,M,11,11,15,79,94,1,0,0,0,0,0,1,0,no,Birmingham
38846,M,45,7,135,267,402,12,2,1,2,2,1,1,3,no,London
38847,M,15,15,15,178,193,1,0,0,1,0,0,0,0,no,London
38848,F,45,25,49,138,187,4,1,0,2,0,0,0,1,no,London
38849,M,23,9,43,117,160,4,1,1,0,1,0,1,0,no,Liverpool
38850,M,27,27,15,102,117,1,0,1,0,0,0,0,0,no,Birmingham
38851,F,5,5,15,64,79,1,0,0,1,0,0,0,0,no,London
38852,F,33,33,15,277,292,1,0,0,0,1,0,0,0,no,Glasgow
38853,F,37,3,99,26,125,8,0,1,4,0,0,2,1,no,London
38854,M,17,13,24,44,68,2,1,1,0,0,0,0,0,no,London
38855,F,63,11,107,268,375,9,1,0,2,2,1,2,1,no,London
38856,F,41,13,82,179,261,8,2,3,2,0,0,1,0,no,London
38857,F,77,13,130,67,197,11,2,1,4,0,0,3,1,no,Liverpool
38858,F,11,9,26,254,280,2,0,0,1,1,0,0,0,no,London
38859,F,49,13,96,118,214,8,1,0,3,0,0,3,1,no,London
38860,M,43,13,71,48,119,6,0,1,1,2,1,0,1,no,London
38861,F,15,15,15,190,205,1,0,0,1,0,0,0,0,no,London
38862,F,51,5,99,82,181,9,4,1,1,2,1,0,0,no,London
38863,F,61,3,143,182,325,12,1,0,5,1,2,2,1,no,Birmingham
38864,F,11,11,15,126,141,1,0,0,1,0,0,0,0,no,London
38865,F,27,15,49,227,276,4,1,0,1,0,1,0,1,no,London
38866,F,39,31,25,197,222,2,1,0,1,0,0,0,0,no,Bristol
38867,F,1,1,15,145,160,1,0,0,1,0,0,0,0,no,Birmingham
38868,M,41,3,83,255,338,8,3,2,2,0,0,0,1,no,London
38869,M,33,25,27,213,240,2,0,1,0,0,1,0,0,no,London
38870,F,49,9,93,102,195,8,1,0,3,2,0,0,2,no,Glasgow
38871,M,31,21,37,16,53,3,2,0,0,0,0,0,1,no,London
38872,F,19,11,29,287,316,2,0,0,0,1,0,0,1,no,London
38873,M,13,13,15,268,283,1,0,0,0,1,0,0,0,no,London
38874,F,49,15,95,57,152,8,1,0,2,2,1,0,2,no,London
38875,F,5,5,15,94,109,1,1,0,0,0,0,0,0,no,London
38876,F,11,11,15,244,259,1,1,0,0,0,0,0,0,no,London
38877,M,51,9,127,29,156,10,0,0,4,3,0,2,1,no,Glasgow
38878,F,17,17,15,130,145,1,0,0,1,0,0,0,0,no,London
38879,F,1,1,15,289,304,1,1,0,0,0,0,0,0,yes,London
38880,M,47,29,70,317,387,6,0,3,0,3,0,0,0,no,London
38881,M,59,9,104,297,401,9,3,0,1,0,3,1,1,yes,Glasgow
38882,F,11,11,15,37,52,1,0,0,0,0,0,0,1,no,Liverpool
38883,F,19,19,15,226,241,1,0,0,0,0,0,1,0,no,London
38884,F,15,15,15,151,166,1,0,0,0,1,0,0,0,no,London
38885,F,23,19,29,101,130,2,0,0,1,0,0,0,1,no,Birmingham
38886,M,17,15,29,185,214,2,1,0,0,0,0,0,1,no,Bristol
38887,M,53,7,99,281,380,9,2,1,3,1,0,0,2,no,London
38888,M,63,11,135,339,474,12,4,1,3,2,0,0,2,no,Birmingham
38889,F,15,9,25,141,166,2,0,0,2,0,0,0,0,no,London
38890,F,11,5,25,100,125,2,0,1,1,0,0,0,0,no,London
38891,F,15,15,15,97,112,1,1,0,0,0,0,0,0,no,sheffield
38892,F,47,17,79,44,123,7,1,2,2,0,0,1,1,no,London
38893,F,3,3,15,180,195,1,0,0,0,0,0,0,1,no,London
38894,M,7,3,29,252,281,2,1,0,0,0,0,0,1,no,Bristol
38895,F,17,1,77,214,291,6,0,1,0,0,1,1,3,yes,Birmingham
38896,M,17,9,29,156,185,2,0,0,0,0,1,0,1,no,Birmingham
38897,M,19,13,25,216,241,2,1,0,1,0,0,0,0,no,Bristol
38898,F,29,25,27,270,297,2,0,0,1,0,1,0,0,no,London
38899,M,29,23,25,55,80,2,1,0,1,0,0,0,0,yes,London
38900,M,3,3,15,81,96,1,0,0,0,1,0,0,0,no,London
38901,F,35,1,80,175,255,7,0,3,1,1,1,0,1,no,sheffield
38902,F,15,15,15,111,126,1,0,0,1,0,0,0,0,no,sheffield
38903,F,41,35,39,13,52,3,0,0,2,0,0,0,1,no,London
38904,F,7,7,15,185,200,1,0,0,1,0,0,0,0,no,London
38905,F,47,5,124,232,356,11,6,1,1,0,0,0,3,no,sheffield
38906,F,21,21,15,166,181,1,0,1,0,0,0,0,0,no,London
38907,F,17,11,26,81,107,2,0,0,1,1,0,0,0,no,London
38908,F,51,9,106,132,238,9,1,0,3,0,0,4,1,yes,Bristol
38909,F,55,19,94,84,178,8,1,2,0,2,0,2,1,no,Glasgow
38910,M,17,11,37,42,79,3,2,0,0,0,0,0,1,no,Birmingham
38911,M,39,13,144,330,474,12,1,1,4,1,1,2,2,yes,London
38912,F,13,13,15,95,110,1,0,0,1,0,0,0,0,no,Glasgow
38913,F,17,15,28,170,198,2,0,1,0,0,0,1,0,no,Birmingham
38914,M,55,1,109,92,201,10,3,2,1,3,0,1,0,no,London
38915,F,5,1,25,18,43,2,0,1,1,0,0,0,0,no,London
38916,F,7,3,29,86,115,2,0,0,1,0,0,0,1,no,Birmingham
38917,F,73,33,121,278,399,11,2,1,2,1,2,3,0,no,Glasgow
38918,M,31,11,50,125,175,4,0,0,1,1,0,0,2,no,Liverpool
38919,F,1,1,15,75,90,1,0,0,1,0,0,0,0,no,Birmingham
38920,F,73,15,141,116,257,12,2,1,2,0,2,0,5,no,London
38921,F,15,15,15,213,228,1,0,0,1,0,0,0,0,no,Manchester
38922,F,25,9,43,233,276,4,2,0,2,0,0,0,0,no,London
